session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
jgtg3yxs,52,hkk5w5yd,21,choice_task_block,ChoiceTaskLoop,1782206718,8,0,0
jgtg3yxs,58,bqlhs7l7,19,choice_task_block,ChoiceTaskLoop,1782206718,7,0,0
jgtg3yxs,59,eo4accag,19,choice_task_block,ChoiceTaskLoop,1782206718,7,0,0
jgtg3yxs,53,p9d6wxmo,21,choice_task_block,ChoiceTaskLoop,1782206718,8,0,0
jgtg3yxs,57,p6d41oc6,19,choice_task_block,ChoiceTaskLoop,1782206718,7,0,0
jgtg3yxs,54,334dqmj3,21,choice_task_block,ChoiceTaskLoop,1782206719,8,0,0
jgtg3yxs,49,bfk66co5,25,choice_task_block,ChoiceTaskLoop,1782206719,10,0,0
jgtg3yxs,55,857173zd,21,choice_task_block,ChoiceTaskLoop,1782206719,8,0,0
jgtg3yxs,48,wkojti7i,27,choice_task_block,ChoiceTaskLoop,1782206720,11,0,0
jgtg3yxs,60,is9vom2m,19,choice_task_block,ChoiceTaskLoop,1782206720,7,0,0
jgtg3yxs,51,ob36ohn7,25,choice_task_block,ChoiceTaskLoop,1782206720,10,0,0
jgtg3yxs,50,ymym9bpg,25,choice_task_block,ChoiceTaskLoop,1782206720,10,0,0
jgtg3yxs,56,8zyv3jq7,21,choice_task_block,ChoiceTaskLoop,1782206720,8,0,0
jgtg3yxs,52,hkk5w5yd,23,choice_task_block,ChoiceTaskLoop,1782206720,9,0,0
jgtg3yxs,59,eo4accag,21,choice_task_block,ChoiceTaskLoop,1782206721,8,0,0
jgtg3yxs,53,p9d6wxmo,23,choice_task_block,ChoiceTaskLoop,1782206721,9,0,0
jgtg3yxs,57,p6d41oc6,21,choice_task_block,ChoiceTaskLoop,1782206721,8,0,0
jgtg3yxs,58,bqlhs7l7,21,choice_task_block,ChoiceTaskLoop,1782206721,8,0,0
jgtg3yxs,54,334dqmj3,23,choice_task_block,ChoiceTaskLoop,1782206721,9,0,0
jgtg3yxs,49,bfk66co5,27,choice_task_block,ChoiceTaskLoop,1782206722,11,0,0
jgtg3yxs,55,857173zd,23,choice_task_block,ChoiceTaskLoop,1782206722,9,0,0
jgtg3yxs,60,is9vom2m,21,choice_task_block,ChoiceTaskLoop,1782206723,8,0,0
jgtg3yxs,51,ob36ohn7,27,choice_task_block,ChoiceTaskLoop,1782206723,11,0,0
jgtg3yxs,50,ymym9bpg,27,choice_task_block,ChoiceTaskLoop,1782206723,11,0,0
jgtg3yxs,56,8zyv3jq7,23,choice_task_block,ChoiceTaskLoop,1782206723,9,0,0
jgtg3yxs,52,hkk5w5yd,25,choice_task_block,ChoiceTaskLoop,1782206723,10,0,0
jgtg3yxs,59,eo4accag,23,choice_task_block,ChoiceTaskLoop,1782206724,9,0,0
jgtg3yxs,53,p9d6wxmo,25,choice_task_block,ChoiceTaskLoop,1782206724,10,0,0
jgtg3yxs,57,p6d41oc6,23,choice_task_block,ChoiceTaskLoop,1782206724,9,0,0
jgtg3yxs,48,wkojti7i,29,choice_task_block,ChoiceTaskLoop,1782206724,12,0,0
jgtg3yxs,58,bqlhs7l7,23,choice_task_block,ChoiceTaskLoop,1782206724,9,0,0
jgtg3yxs,54,334dqmj3,25,choice_task_block,ChoiceTaskLoop,1782206724,10,0,0
jgtg3yxs,49,bfk66co5,29,choice_task_block,ChoiceTaskLoop,1782206724,12,0,0
jgtg3yxs,55,857173zd,25,choice_task_block,ChoiceTaskLoop,1782206725,10,0,0
jgtg3yxs,60,is9vom2m,23,choice_task_block,ChoiceTaskLoop,1782206725,9,0,0
jgtg3yxs,51,ob36ohn7,29,choice_task_block,ChoiceTaskLoop,1782206725,12,0,0
jgtg3yxs,50,ymym9bpg,29,choice_task_block,ChoiceTaskLoop,1782206725,12,0,0
jgtg3yxs,56,8zyv3jq7,25,choice_task_block,ChoiceTaskLoop,1782206725,10,0,0
jgtg3yxs,52,hkk5w5yd,27,choice_task_block,ChoiceTaskLoop,1782206725,11,0,0
jgtg3yxs,59,eo4accag,25,choice_task_block,ChoiceTaskLoop,1782206725,10,0,0
jgtg3yxs,58,bqlhs7l7,25,choice_task_block,ChoiceTaskLoop,1782206726,10,0,0
jgtg3yxs,53,p9d6wxmo,27,choice_task_block,ChoiceTaskLoop,1782206726,11,0,0
jgtg3yxs,57,p6d41oc6,25,choice_task_block,ChoiceTaskLoop,1782206726,10,0,0
jgtg3yxs,54,334dqmj3,27,choice_task_block,ChoiceTaskLoop,1782206726,11,0,0
jgtg3yxs,49,bfk66co5,30,postexperiment_block,PostExperimentQuestionnaire1,1782206728,1,0,0
jgtg3yxs,55,857173zd,27,choice_task_block,ChoiceTaskLoop,1782206728,11,0,0
jgtg3yxs,60,is9vom2m,25,choice_task_block,ChoiceTaskLoop,1782206728,10,0,0
jgtg3yxs,48,wkojti7i,30,postexperiment_block,PostExperimentQuestionnaire1,1782206728,1,0,0
jgtg3yxs,50,ymym9bpg,30,postexperiment_block,PostExperimentQuestionnaire1,1782206728,1,0,0
jgtg3yxs,51,ob36ohn7,30,postexperiment_block,PostExperimentQuestionnaire1,1782206728,1,0,0
jgtg3yxs,52,hkk5w5yd,29,choice_task_block,ChoiceTaskLoop,1782206728,12,0,0
jgtg3yxs,56,8zyv3jq7,27,choice_task_block,ChoiceTaskLoop,1782206728,11,0,0
jgtg3yxs,59,eo4accag,27,choice_task_block,ChoiceTaskLoop,1782206729,11,0,0
jgtg3yxs,58,bqlhs7l7,27,choice_task_block,ChoiceTaskLoop,1782206729,11,0,0
jgtg3yxs,54,334dqmj3,29,choice_task_block,ChoiceTaskLoop,1782206729,12,0,0
jgtg3yxs,53,p9d6wxmo,29,choice_task_block,ChoiceTaskLoop,1782206729,12,0,0
jgtg3yxs,57,p6d41oc6,27,choice_task_block,ChoiceTaskLoop,1782206729,11,0,0
jgtg3yxs,49,bfk66co5,31,postexperiment_block,PostExperimentQuestionnaire2,1782206730,1,0,0
jgtg3yxs,55,857173zd,29,choice_task_block,ChoiceTaskLoop,1782206730,12,0,0
jgtg3yxs,48,wkojti7i,31,postexperiment_block,PostExperimentQuestionnaire2,1782206730,1,0,0
jgtg3yxs,50,ymym9bpg,31,postexperiment_block,PostExperimentQuestionnaire2,1782206730,1,0,0
jgtg3yxs,60,is9vom2m,27,choice_task_block,ChoiceTaskLoop,1782206730,11,0,0
jgtg3yxs,51,ob36ohn7,31,postexperiment_block,PostExperimentQuestionnaire2,1782206730,1,0,0
jgtg3yxs,52,hkk5w5yd,30,postexperiment_block,PostExperimentQuestionnaire1,1782206730,1,0,0
jgtg3yxs,56,8zyv3jq7,29,choice_task_block,ChoiceTaskLoop,1782206730,12,0,0
jgtg3yxs,59,eo4accag,29,choice_task_block,ChoiceTaskLoop,1782206731,12,0,0
jgtg3yxs,58,bqlhs7l7,29,choice_task_block,ChoiceTaskLoop,1782206731,12,0,0
jgtg3yxs,54,334dqmj3,30,postexperiment_block,PostExperimentQuestionnaire1,1782206731,1,0,0
jgtg3yxs,53,p9d6wxmo,30,postexperiment_block,PostExperimentQuestionnaire1,1782206731,1,0,0
jgtg3yxs,57,p6d41oc6,29,choice_task_block,ChoiceTaskLoop,1782206731,12,0,0
jgtg3yxs,49,bfk66co5,32,postexperiment_block,PaymentInfo,1782206732,1,0,0
jgtg3yxs,55,857173zd,30,postexperiment_block,PostExperimentQuestionnaire1,1782206732,1,0,0
jgtg3yxs,50,ymym9bpg,32,postexperiment_block,PaymentInfo,1782206732,1,0,0
jgtg3yxs,51,ob36ohn7,32,postexperiment_block,PaymentInfo,1782206733,1,0,0
jgtg3yxs,60,is9vom2m,29,choice_task_block,ChoiceTaskLoop,1782206733,12,0,0
jgtg3yxs,56,8zyv3jq7,30,postexperiment_block,PostExperimentQuestionnaire1,1782206733,1,0,0
jgtg3yxs,52,hkk5w5yd,31,postexperiment_block,PostExperimentQuestionnaire2,1782206733,1,0,0
jgtg3yxs,48,wkojti7i,32,postexperiment_block,PaymentInfo,1782206733,1,0,0
jgtg3yxs,59,eo4accag,30,postexperiment_block,PostExperimentQuestionnaire1,1782206733,1,0,0
jgtg3yxs,58,bqlhs7l7,30,postexperiment_block,PostExperimentQuestionnaire1,1782206733,1,0,0
jgtg3yxs,54,334dqmj3,31,postexperiment_block,PostExperimentQuestionnaire2,1782206733,1,0,0
jgtg3yxs,53,p9d6wxmo,31,postexperiment_block,PostExperimentQuestionnaire2,1782206733,1,0,0
jgtg3yxs,57,p6d41oc6,30,postexperiment_block,PostExperimentQuestionnaire1,1782206734,1,0,0
jgtg3yxs,55,857173zd,31,postexperiment_block,PostExperimentQuestionnaire2,1782206734,1,0,0
jgtg3yxs,60,is9vom2m,30,postexperiment_block,PostExperimentQuestionnaire1,1782206734,1,0,0
jgtg3yxs,56,8zyv3jq7,31,postexperiment_block,PostExperimentQuestionnaire2,1782206734,1,0,0
jgtg3yxs,52,hkk5w5yd,32,postexperiment_block,PaymentInfo,1782206735,1,0,0
jgtg3yxs,59,eo4accag,31,postexperiment_block,PostExperimentQuestionnaire2,1782206735,1,0,0
jgtg3yxs,58,bqlhs7l7,31,postexperiment_block,PostExperimentQuestionnaire2,1782206735,1,0,0
jgtg3yxs,54,334dqmj3,32,postexperiment_block,PaymentInfo,1782206735,1,0,0
jgtg3yxs,53,p9d6wxmo,32,postexperiment_block,PaymentInfo,1782206735,1,0,0
jgtg3yxs,57,p6d41oc6,31,postexperiment_block,PostExperimentQuestionnaire2,1782206735,1,0,0
jgtg3yxs,55,857173zd,32,postexperiment_block,PaymentInfo,1782206735,1,0,0
jgtg3yxs,60,is9vom2m,31,postexperiment_block,PostExperimentQuestionnaire2,1782206736,1,0,0
jgtg3yxs,56,8zyv3jq7,32,postexperiment_block,PaymentInfo,1782206736,1,0,0
jgtg3yxs,59,eo4accag,32,postexperiment_block,PaymentInfo,1782206736,1,0,0
jgtg3yxs,58,bqlhs7l7,32,postexperiment_block,PaymentInfo,1782206736,1,0,0
jgtg3yxs,57,p6d41oc6,32,postexperiment_block,PaymentInfo,1782206736,1,0,0
jgtg3yxs,60,is9vom2m,32,postexperiment_block,PaymentInfo,1782206737,1,0,0
